"Latitude","Longitude","Code de l'entité","Libellé","Surface de bassin versant hydrologique (km²)","Surface de bassin versant topographique (km²)","Débit (m³/s)","Intervalle de confiance","Taille de l'échantillon"
"47.9878611","5.1865566","H5033310","La Suize à Villiers-sur-Suize","","82.7","10.2","0.95","38"
"47.9878611","5.1865566","H503331001","La Suize à Villiers-sur-Suize","","82.7","10.2","0.95","38"
"48.1157193","5.1195762","H5033340","La Suize à Chaumont [Saint-Roch]","","260","6.97","0.95","18"
"48.1157193","5.1195762","H503334001","La Suize à Chaumont [Saint-Roch]","","260","6.97","0.95","18"
"49.5791711","1.2224886","H5040610","Le Cailly à Cailly","","28","0.648","0.95","9"
"49.5791711","1.2224886","H504061010","Le Cailly à Cailly","","28","0.338","0.95","24"
"49.5611826","1.1270455","H5040620","Le Cailly à Fontaine-le-Bourg [Grand-Tendos]","","84.9","1.15","0.95","42"
"49.5611826","1.1270455","H504062010","Le Cailly à Fontaine-le-Bourg [Grand-Tendos]","","84.9","1.15","0.95","42"
"49.4884181","1.0471838","H5040630","Le Cailly à Notre-Dame-de-Bondeville","","199","4.21","0.95","45"
"49.4884181","1.0471838","H504063010","Le Cailly à Notre-Dame-de-Bondeville","","199","4.21","0.95","45"
"48.209601","5.3162495","H5042010","Le Rognon à Bourdons-sur-Rognon [Lacrète]","","164","18.9","0.95","35"
"48.209601","5.3162495","H504201001","Le Rognon à Bourdons-sur-Rognon [Lacrète]","","164","18.9","0.95","35"
"49.3857611","1.0118483","H5050110","La Seine à Petit-Couronne","","","","0.95","0"
"49.3857611","1.0118483","H505011001","La Seine à Petit-Couronne","","","","0.95","0"
"49.3538732","0.9281078","H5050120","La Seine à la Bouille","","","","0.95","0"
"49.3538732","0.9281078","H505012001","La Seine à la Bouille","","","","0.95","0"
"49.4024522","0.921635","H5050130","La Seine à Mauny [Val-des-Leux]","","","","0.95","0"
"49.4024522","0.921635","H505013001","La Seine à Mauny [Val-des-Leux]","","","","0.95","0"
"49.4804175","0.8741626","H5051040","La Seine à Duclair","","","","0.95","0"
"49.4804175","0.8741626","H505104001","La Seine à Duclair","","","","0.95","0"
"48.2472709","5.3681208","H5053010","La Sueurre à Rimaucourt","","","","0.95","0"
"48.2472709","5.3681208","H505301001","La Sueurre à Rimaucourt","","","","0.95","0"
"48.2860664","5.3784965","H5053210","La Manoise à Humberville","","15","6.80","0.95","15"
"48.2860664","5.3784965","H505321001","La Manoise à Humberville","","15","6.80","0.95","15"
"49.5187868","0.9217089","H5060610","L'Austreberthe à Saint-Paër","","157","3.47","0.95","26"
"49.5187868","0.9217089","H506061010","L'Austreberthe à Saint-Paër","","157","3.47","0.95","26"
"49.4990576","0.8959339","H5060620","L'Austreberthe à Duclair [Bas Aulnay]","","209","","0.95","0"
"49.4990576","0.8959339","H506062010","L'Austreberthe à Duclair [Bas Aulnay]","","209","3.15","0.95","27"
"48.3438328","5.1652293","H5062010","Le Rognon à Doulaincourt-Saucourt","","614","77.4","0.95","51"
"48.3438328","5.1652293","H506201001","Le Rognon à Doulaincourt-Saucourt","","614","77.4","0.95","51"
"49.5165516","0.9140527","H5069010","[La vallée sèche] à Saint-Paër [Le Paulu]","","46.4","","0.95","0"
"49.5165516","0.9140527","H506901010","[La vallée sèche] à Saint-Paër [Le Paulu]","","46.4","","0.95","6"
"48.6374868","4.9299101","H5071010","La Marne à Saint-Dizier","","2380","151","0.95","72"
"48.6374868","4.9299101","H507101001","La Marne à Saint-Dizier - Après création des grands lacs","","2380","152","0.95","69"
"48.6327707","4.9531797","H507101002","La Marne à Saint-Dizier - Hôpital","","2380","116","0.95","17"
"48.6374868","4.9299101","H507101003","La Marne à Saint-Dizier - Avant création des Grands Lacs","","2380","194","0.95","24"
"48.4428167","5.1433387","H5071020","La Marne à Joinville","","1920","","0.95","0"
"48.4428167","5.1433387","H507102001","La Marne à Joinville","","1920","","0.95","0"
"48.6062323","5.0403139","H5071040","La Marne à Chamouilley","","2213","209","0.95","23"
"48.6062323","5.0403139","H507104001","La Marne à Chamouilley","","2213","209","0.95","23"
"48.3760032","5.1610959","H5071050","La Marne à Mussey-sur-Marne","","1870","171","0.95","22"
"48.3760032","5.1610959","H507105001","La Marne à Mussey-sur-Marne","","1870","171","0.95","22"
"48.2937638","4.9591542","H5083020","La Blaise à Colombey-les-Deux-Églises","","116","","0.95","0"
"48.2937638","4.9591542","H508302001","La Blaise à Colombey-les-Deux-Églises","","116","10.9","0.95","26"
"48.5159594","4.9304497","H5083050","La Blaise à Louvemont [Pont-Varin]","","480","32.3","0.95","27"
"48.5158052","4.9307102","H508305001","La Blaise à Louvemont [Pont-Varin]","","480","32.3","0.95","27"
"48.5158088","4.9307155","H508305002","La Blaise à Louvemont [Pont-Varin] - Station IIBRBS","","480","43.8","0.95","7"
"48.3024884","4.9573069","H5083070","La Blaise à Daillancourt","","125","12.8","0.95","23"
"48.3024884","4.9573069","H508307001","La Blaise à Daillancourt","","125","12.8","0.95","23"
"48.7009026","4.5874594","H5091010","La Marne à Frignicourt","","3290","157","0.95","46"
"48.7009114","4.5874733","H509101001","La Marne à Frignicourt - Avant création grand lac","","3290","178","0.95","11"
"48.7009026","4.5874594","H509101002","La Marne à Frignicourt - après création grand lac","","3290","157","0.95","46"
"49.4131438","0.8669205","H5100110","La Seine au Mesnil-sous-Jumièges","","","","0.95","0"
"49.4131438","0.8669205","H510011001","La Seine au Mesnil-sous-Jumièges","","","","0.95","0"
"49.4480516","0.8156624","H5100120","La Seine à Heurteauville","","","","0.95","0"
"49.4480516","0.8156624","H510012001","La Seine à Heurteauville","","","","0.95","0"
"48.7031767","5.0683906","H5102021","La Saulx à Saudrupt","","","","0.95","0"
"48.7031767","5.0683906","H510202101","La Saulx à Saudrupt","","","","0.95","0"
"48.7849626","4.9996116","H5102030","La Saulx à Mognéville","","477","41.1","0.95","33"
"48.7849626","4.9996116","H510203001","La Saulx à Mognéville","","477","41.1","0.95","33"
"48.5399097","5.2736657","H5102040","La Saulx à Montiers-sur-Saulx","","75.7","11.0","0.95","24"
"48.5399097","5.2736657","H510204001","La Saulx à Montiers-sur-Saulx","","75.7","11.0","0.95","24"
"48.6005351","5.4193615","H5112310","L'Ornain à Saint-Joire","","420","31.5","0.95","20"
"48.6005351","5.4193615","H511231001","L'Ornain à Saint-Joire","","420","31.5","0.95","20"
"49.5257615","0.7262017","H5119020","La Sainte-Gertrude [partielle] à Caudebec-en-Caux","","","","0.95","0"
"49.5257615","0.7262017","H511902010","La Sainte-Gertrude [partielle] à Caudebec-en-Caux","","","","0.95","5"
"49.525535","0.7222754","H5119030","L'Ambion à Caudebec-en-Caux","","","","0.95","0"
"49.525535","0.7222754","H511903020","L'Ambion à Caudebec-en-Caux","","","","0.95","6"
"49.5462562","0.7016389","H5119040","La Sainte-Gertrude à Maulévrier-Sainte-Gertrude","","27.2","","0.95","0"
"49.5462562","0.7016389","H511904010","La Sainte-Gertrude à Maulévrier-Sainte-Gertrude","","27.2","","0.95","1"
"49.5236234","0.7143357","H5120110","La Seine à Caudebec-en-Caux","","","","0.95","0"
"49.5236234","0.7143357","H512011001","La Seine à Caudebec-en-Caux","","","","0.95","0"
"49.480353","0.6692422","H5120120","La Seine à Vatteville-la-Rue","","","","0.95","0"
"49.480353","0.6692422","H512012001","La Seine à Vatteville-la-Rue","","","","0.95","0"
"49.4321878","0.6245599","H5120130","La Seine à Aizier","","","","0.95","0"
"49.4321878","0.6245599","H512013001","La Seine à Aizier","","","","0.95","0"
"49.4602534","0.5497226","H5120140","La Seine à Petiville [St-Léonard]","","","","0.95","0"
"49.4602534","0.5497226","H512014001","La Seine à Petiville [St-Léonard]","","","","0.95","0"
"48.7216238","5.282432","H5122340","L'Ornain à Tronville-en-Barrois","","672","59.6","0.95","33"
"48.7216238","5.282432","H512234001","L'Ornain à Tronville-en-Barrois","","672","59.6","0.95","33"
"48.8116444","5.0994194","H5122350","L'Ornain à Fains-Véel et à Val-d'Ornain [Varney]","","840","71.9","0.95","54"
"48.7953171","5.128299","H512235001","L'Ornain à Fains-Véel [Varney]","","840","71.1","0.95","29"
"48.8116444","5.0994194","H512235002","L'Ornain à Val-d'Ornain [Varney]","","840","74.4","0.95","24"
"49.5517798","0.4877403","H5130610","Le Commerce à Gruchet-le-Valasse","","118","0.867","0.95","27"
"49.5517798","0.4877403","H513061010","Le Commerce à Gruchet-le-Valasse","","118","0.867","0.95","27"
"49.5163531","0.532851","H5130620","Le Commerce à Lillebonne","","160","","0.95","0"
"49.5163531","0.532851","H513062010","Le Commerce à Lillebonne","","160","","0.95","0"
"49.5046755","0.5361858","H513062011","Le Commerce à Lillebonne - Pont D173","","160","","0.95","0"
"49.5096772","0.5363857","H513062012","Le Commerce à Lillebonne - Manoir","","160","","0.95","0"
"49.4768908","0.4671928","H5140110","La Seine à Tancarville","","","","0.95","0"
"49.4768908","0.4671928","H514011001","La Seine à Tancarville","","","","0.95","0"
"48.8837275","5.0541062","H5142610","La Chée à Villotte-devant-Louppy [Villote devant Loupy]","","113","12.3","0.95","54"
"48.8837275","5.0541062","H514261001","La Chée à Villotte-devant-Louppy [Villote devant Loupy]","","113","12.3","0.95","54"
"48.8192222","4.8849377","H5142620","La Chée à Bettancourt-la-Longue","","215","19.6","0.95","45"
"48.8192222","4.8849377","H514262001","La Chée à Bettancourt-la-Longue","","215","19.6","0.95","45"
"48.8013632","4.7581482","H5153010","La Vière à Val-de-Vière","","166","7.76","0.95","47"
"48.8013632","4.7581482","H515301001","La Vière à Val-de-Vière","","166","7.76","0.95","47"
"48.7461515","4.6263245","H5172010","La Saulx à Vitry-en-Perthois","","2100","139","0.95","57"
"48.7461515","4.6263245","H517201001","La Saulx à Vitry-en-Perthois","","2100","139","0.95","57"
"48.7471969","4.6972848","H5173110","La Bruxenelle à Brusson","","136","10.5","0.95","48"
"48.7471969","4.6972848","H517311001","La Bruxenelle à Brusson","","136","10.5","0.95","48"
"48.838973","4.5050388","H5201005","La Marne à la Chaussée-sur-Marne","","5647","","0.95","0"
"48.838973","4.5050388","H520100501","La Marne à la Chaussée-sur-Marne","","5647","","0.95","0"
"48.9509513","4.3537231","H5201010","La Marne à Châlons-en-Champagne","","6280","303","0.95","33"
"48.9509513","4.3537231","H520101001","La Marne à Châlons-en-Champagne - Avant création grand lac","","6280","353","0.95","16"
"48.9509513","4.3537231","H520101002","La Marne à Châlons-en-Champagne - Après grand lac et avant 02/89","","6280","333","0.95","7"
"48.9509513","4.3537231","H520101003","La Marne à Châlons-en-Champagne","","6280","303","0.95","33"
"48.9511204","4.3538777","H520101004","La Marne à Châlons-en-Champagne - Observateur","","6280","","0.95","0"
"48.9509513","4.3537231","H5201011","La Marne [rivière] à Châlons-en-Champagne [avant 02/89]","","","","0.95","0"
"48.9509513","4.3537231","H520101101","La Marne [rivière] à Châlons-en-Champagne [avant 02/89]","","","","0.95","5"
"49.043007","4.1752392","H5201012","La Marne [débit dérivé] à Condé-sur-Marne [Châlons]","","","","0.95","0"
"49.043007","4.1752392","H520101201","La Marne [débit dérivé] à Condé-sur-Marne [Châlons]","","","","0.95","6"
"48.9020112","4.3396807","H5204210","La Coole à Écury-sur-Coole","","150","1.38","0.95","17"
"48.9020112","4.3396807","H520421001","La Coole à Écury-sur-Coole","","150","1.38","0.95","17"
"48.8388479","4.2021379","H5213310","La Soude à Soudron","","105","1.21","0.95","50"
"48.8388479","4.2021379","H521331001","La Soude à Soudron","","105","1.21","0.95","50"
"49.0261958","3.9478329","H5224310","Le Cubry à Pierry","","98.5","2.22","0.95","24"
"49.0261958","3.9478329","H522431001","Le Cubry à Pierry","","98.5","2.22","0.95","24"
"49.0703039","3.8604332","H5231025","La Marne à Damery","","7700","","0.95","0"
"49.0703039","3.8604332","H523102501","La Marne à Damery","","7700","","0.95","0"
"49.0933776","3.6743759","H5243010","La Semoigne à Verneuil","","91","4.50","0.95","23"
"49.0933776","3.6743759","H524301001","La Semoigne à Verneuil","","91","4.50","0.95","23"
"49.0599835","3.5162766","H5302020","Le Surmelin à Mézy-Moulins","","468","20.4","0.95","13"
"49.0599835","3.5162766","H530202001","Le Surmelin à Mézy-Moulins","","468","20.4","0.95","13"
"48.8512533","3.6900214","H5412030","Le Petit Morin au Thoult-Trosnay","","293","5.40","0.95","17"
"48.8506147","3.688473","H541203001","Le Petit Morin au Thoult-Trosnay","","293","5.40","0.95","17"
"49.2758834","3.2340516","H5503010","La Savières à Longpont","","50","","0.95","0"
"49.2758834","3.2340516","H550301001","La Savières à Longpont","","50","0.595","0.95","8"
"49.1942868","3.2493072","H5522010","L'Ourcq à Chouy","","347","10.6","0.95","32"
"49.1942868","3.2493072","H552201001","L'Ourcq à Chouy","","347","10.6","0.95","32"
"48.7180365","0.4309463","H6000210","La Risle à Échauffour et à Sainte-Gauburge-Sainte-Colombe [observateur]","","","","0.95","0"
"48.7180365","0.4309463","H600021010","La Risle à Échauffour [observateur]","","","","0.95","0"
"48.7488729","0.5811118","H6020210","La Risle à Rai","","149","13.3","0.95","53"
"48.7488729","0.5811118","H602021010","La Risle à Rai","","149","13.3","0.95","53"
"49.019222","4.970668","H6021010","L'Aisne à Passavant-en-Argonne","","233","","0.95","0"
"49.019222","4.970668","H602101001","L'Aisne à Passavant-en-Argonne","","233","21.4","0.95","21"
"49.0679206","4.9143146","H6021020","L'Aisne à Verrières","","388","33.3","0.95","26"
"49.0679206","4.9143146","H602102001","L'Aisne à Verrières","","388","33.3","0.95","26"
"49.0524284","4.9117588","H6023210","L'Ante à Châtrices","","113","7.53","0.95","45"
"49.0524284","4.9117588","H602321001","L'Ante à Châtrices","","113","7.53","0.95","45"
"48.8247113","0.7091843","H6030210","La Risle à Rugles [observateur]","","","","0.95","0"
"48.8220953","0.7102394","H603021010","La Risle à Rugles [observateur]","","","","0.95","0"
"49.0676809","4.8232017","H6033210","L'Auve à Dommartin-Dampierre","","173","3.76","0.95","28"
"49.067679","4.8232003","H603321001","L'Auve à Dommartin-Dampierre","","173","3.76","0.95","28"
"48.9527593","0.7436747","H6050210","La Risle à Bosc-Renoult-en-Ouche","","381","","0.95","0"
"48.9527593","0.7436747","H605021010","La Risle à Bosc-Renoult-en-Ouche","","381","","0.95","0"
"49.0301544","0.8149204","H6050220","La Risle à Grosley-sur-Risle","","487","","0.95","0"
"49.0301544","0.8149204","H605022010","La Risle à Grosley-sur-Risle","","487","10.9","0.95","7"
"49.1423181","4.969964","H6053010","La Biesme au Claon","","70.4","10.2","0.95","43"
"49.1423181","4.969964","H605301001","La Biesme au Claon","","70.4","10.2","0.95","43"
"48.8587624","0.603403","H6056010","Le Vernet à Glos-la-Ferrière","","19.5","","0.95","0"
"48.8587624","0.603403","H605601010","Le Vernet à Glos-la-Ferrière","","19.5","","0.95","0"
"48.8515459","0.5944094","H6056410","Le Val de Launay à Glos-la-Ferrière","","4.38","","0.95","0"
"48.8515459","0.5944094","H605641010","Le Val de Launay à Glos-la-Ferrière","","4.38","","0.95","0"
"48.9849187","0.7890226","H6056411","La Risle à Ajou [amont bétoire]","","","","0.95","0"
"48.9849187","0.7890226","H605641101","La Risle à Ajou [amont bétoire]","","","","0.95","2"
"49.0470687","0.7998398","H6056412","La Risle à Grosley-sur-Risle [aval bétoire]","","","","0.95","0"
"49.0470687","0.7998398","H605641201","La Risle à Grosley-sur-Risle [aval bétoire]","","","","0.95","2"
"49.034119","0.8083783","H6056414","La Risle à Barquet","","","","0.95","1"
"49.034119","0.8083783","H605641401","La Risle à Barquet","","","","0.95","1"
"49.091746","0.7598349","H6060001","La Risle à Beaumontel","","","","0.95","0"
"49.091746","0.7598349","H606000101","La Risle à Beaumontel","","","","0.95","0"
"48.8488565","0.4820985","H6100410","La Charentonne à Bocquencé","","65.8","6.97","0.95","32"
"48.8488565","0.4820985","H610041010","La Charentonne à Bocquencé","","65.8","6.97","0.95","32"
"48.9641046","5.2084253","H6102010","L'Aire à Beausite [Amblaincourt]","","282","31.6","0.95","54"
"48.9641046","5.2084253","H610201001","L'Aire à Beausite [Amblaincourt]","","282","31.6","0.95","54"
"48.9149958","0.5034968","H6102012","La Charentonne à Mélicourt","","","","0.95","6"
"48.9149958","0.5034968","H610201201","La Charentonne à Mélicourt","","","","0.95","6"
"48.9450065","0.4843949","H6110610","La Guiel à Montreuil-l'Argillé","","83.3","3.50","0.95","43"
"48.9450065","0.4843949","H611061010","La Guiel à Montreuil-l'Argillé","","83.3","3.50","0.95","43"
"49.1457584","5.0849799","H6113010","La Cousances à Aubréville","","166","21.1","0.95","27"
"49.1457584","5.0849799","H611301001","La Cousances à Aubréville","","166","21.1","0.95","27"
"48.9789698","0.5163324","H6120410","La Charentonne à la Trinité-de-Réville","","224","11.6","0.95","21"
"48.9789698","0.5163324","H612041010","La Charentonne à la Trinité-de-Réville","","224","11.6","0.95","21"
"49.007874","0.5301979","H6120420","La Charentonne à Broglie [observateur]","","","","0.95","0"
"49.007874","0.5301979","H612042010","La Charentonne à Broglie [observateur]","","","","0.95","0"
"49.0241595","0.568642","H6120430","La Charentonne à Ferrières-Saint-Hilaire","","256","","0.95","0"
"49.0241595","0.568642","H612043010","La Charentonne à Ferrières-Saint-Hilaire","","256","12.6","0.95","27"
"49.0852826","0.6006989","H6120440","La Charentonne à Bernay","","400","","0.95","0"
"49.0852826","0.6006989","H612044010","La Charentonne à Bernay","","400","","0.95","0"
"49.2275603","5.0341087","H6122010","L'Aire à Varennes-en-Argonne","","627","67.6","0.95","54"
"49.2272921","5.0340157","H612201001","L'Aire à Varennes-en-Argonne","","627","67.6","0.95","54"
"49.0411293","0.665821","H6129010","Le fossé d'assainissement à Granchain","","21.4","","0.95","0"
"49.0411293","0.665821","H612901010","Le fossé d'assainissement à Granchain","","21.4","","0.95","0"
"49.0852826","0.6006989","H6129011","La Charentonne à Bernay [observateur]","","","","0.95","0"
"49.0852826","0.6006989","H612901101","La Charentonne à Bernay [observateur]","","","","0.95","0"
"49.109876","0.7186822","H6129013","La Charentonne à Serquigny","","","","0.95","0"
"49.109876","0.7186822","H612901301","La Charentonne à Serquigny","","","","0.95","0"
"48.9789317","0.5163384","H6129014","La Charentonne à la Trinité-de-Réville","","224","","0.95","6"
"48.9778107","0.5148541","H612901401","La Charentonne à la Trinité-de-Réville","","224","","0.95","0"
"49.3863724","4.9310031","H6153020","L'Agron à Champigneulle et à Verpel","","133","13.5","0.95","35"
"49.3512045","4.9300442","H615302001","L'Agron à Champigneulle","","133","10.8","0.95","7"
"49.3863724","4.9310031","H615302002","L'Agron à Verpel","","133","14.1","0.95","27"
"49.334069","4.9032473","H6162010","L'Aire à Chevières","","1000","94.1","0.95","63"
"49.334069","4.9032473","H616201001","L'Aire à Chevières","","1000","94.1","0.95","63"
"49.1838827","0.7147596","H6200210","La Risle à Brionne","","1300","","0.95","0"
"49.1838827","0.7147596","H620021010","La Risle à Brionne","","1300","","0.95","0"
"49.3080865","4.7828416","H6201010","L'Aisne à Mouron","","2280","149","0.95","61"
"49.3080865","4.7828416","H620101001","L'Aisne à Mouron","","2280","149","0.95","61"
"49.4038576","4.703742","H6201020","L'Aisne à Vouziers","","2550","","0.95","0"
"49.4038576","4.703742","H620102001","L'Aisne à Vouziers","","2550","","0.95","0"
